,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
143,26125,bars_visit_prop,2021-02-05,2021-03-04,27,30.0304399,,,county,safegraph
144,26139,bars_visit_prop,2021-02-05,2021-03-04,27,22.4329561,,,county,safegraph
145,26149,bars_visit_prop,2021-02-05,2021-03-04,27,121.4329083,,,county,safegraph
146,26159,bars_visit_prop,2021-02-05,2021-03-04,27,43.057238,,,county,safegraph
147,26161,bars_visit_prop,2021-02-05,2021-03-04,27,7.344121,,,county,safegraph
148,26163,bars_visit_prop,2021-02-05,2021-03-04,27,57.7279912,,,county,safegraph
149,27053,bars_visit_prop,2021-02-05,2021-03-04,27,127.8536834,,,county,safegraph
150,28033,bars_visit_prop,2021-02-05,2021-03-04,27,39.0634537,,,county,safegraph
151,29183,bars_visit_prop,2021-02-05,2021-03-04,27,78.2549154,,,county,safegraph
152,29189,bars_visit_prop,2021-02-05,2021-03-04,27,37.0659134,,,county,safegraph
153,30029,bars_visit_prop,2021-02-05,2021-03-04,27,21.1528292,,,county,safegraph
154,31055,bars_visit_prop,2021-02-05,2021-03-04,27,41.0861689,,,county,safegraph
155,31109,bars_visit_prop,2021-02-05,2021-03-04,27,240.9936353,,,county,safegraph
156,32003,bars_visit_prop,2021-02-05,2021-03-04,27,53.9619727,,,county,safegraph
157,34001,bars_visit_prop,2021-02-05,2021-03-04,27,14.4931037,,,county,safegraph
158,34007,bars_visit_prop,2021-02-05,2021-03-04,27,0.0,,,county,safegraph
159,34011,bars_visit_prop,2021-02-05,2021-03-04,27,14.4931037,,,county,safegraph
160,34015,bars_visit_prop,2021-02-05,2021-03-04,27,0.8805984,,,county,safegraph
161,34021,bars_visit_prop,2021-02-05,2021-03-04,27,6.323111,,,county,safegraph
162,34023,bars_visit_prop,2021-02-05,2021-03-04,27,72.0101201,,,county,safegraph
163,34025,bars_visit_prop,2021-02-05,2021-03-04,27,94.946152,,,county,safegraph
164,34035,bars_visit_prop,2021-02-05,2021-03-04,27,6.323111,,,county,safegraph
165,35001,bars_visit_prop,2021-02-05,2021-03-04,27,7.5851432,,,county,safegraph
166,36001,bars_visit_prop,2021-02-05,2021-03-04,27,14.7645061,,,county,safegraph
167,36027,bars_visit_prop,2021-02-05,2021-03-04,27,21.2569971,,,county,safegraph
168,36029,bars_visit_prop,2021-02-05,2021-03-04,27,26.9687163,,,county,safegraph
169,36059,bars_visit_prop,2021-02-05,2021-03-04,27,73.6713221,,,county,safegraph
170,36061,bars_visit_prop,2021-02-05,2021-03-04,27,0.0,,,county,safegraph
171,36067,bars_visit_prop,2021-02-05,2021-03-04,27,30.2989496,,,county,safegraph
172,36071,bars_visit_prop,2021-02-05,2021-03-04,27,3.5575794,,,county,safegraph
173,36085,bars_visit_prop,2021-02-05,2021-03-04,27,131.2426608,,,county,safegraph
174,36103,bars_visit_prop,2021-02-05,2021-03-04,27,67.8502771,,,county,safegraph
175,36119,bars_visit_prop,2021-02-05,2021-03-04,27,0.0,,,county,safegraph
176,37025,bars_visit_prop,2021-02-05,2021-03-04,27,9.5283235,,,county,safegraph
177,37051,bars_visit_prop,2021-02-05,2021-03-04,27,40.0443568,,,county,safegraph
178,37063,bars_visit_prop,2021-02-05,2021-03-04,27,37.3333333,,,county,safegraph
179,37081,bars_visit_prop,2021-02-05,2021-03-04,27,51.1217287,,,county,safegraph
180,37119,bars_visit_prop,2021-02-05,2021-03-04,27,25.4533385,,,county,safegraph
181,37129,bars_visit_prop,2021-02-05,2021-03-04,27,41.5097696,,,county,safegraph
182,37183,bars_visit_prop,2021-02-05,2021-03-04,27,14.0215455,,,county,safegraph
183,39017,bars_visit_prop,2021-02-05,2021-03-04,27,42.1229166,,,county,safegraph
184,39035,bars_visit_prop,2021-02-05,2021-03-04,27,70.0617419,,,county,safegraph
185,39041,bars_visit_prop,2021-02-05,2021-03-04,27,504.2016807,,,county,safegraph
186,39045,bars_visit_prop,2021-02-05,2021-03-04,27,40.0041743,,,county,safegraph
187,39049,bars_visit_prop,2021-02-05,2021-03-04,27,37.8790489,,,county,safegraph
188,39055,bars_visit_prop,2021-02-05,2021-03-04,27,16.6005412,,,county,safegraph
189,39057,bars_visit_prop,2021-02-05,2021-03-04,27,22.3797091,,,county,safegraph
190,39061,bars_visit_prop,2021-02-05,2021-03-04,27,284.9925513,,,county,safegraph
191,39085,bars_visit_prop,2021-02-05,2021-03-04,27,16.6005412,,,county,safegraph
192,39089,bars_visit_prop,2021-02-05,2021-03-04,27,40.0041743,,,county,safegraph
193,39095,bars_visit_prop,2021-02-05,2021-03-04,27,106.5727087,,,county,safegraph
194,39097,bars_visit_prop,2021-02-05,2021-03-04,27,45.8010273,,,county,safegraph
195,39113,bars_visit_prop,2021-02-05,2021-03-04,27,69.4261127,,,county,safegraph
196,39165,bars_visit_prop,2021-02-05,2021-03-04,27,17.9079888,,,county,safegraph
197,39173,bars_visit_prop,2021-02-05,2021-03-04,27,31.1098437,,,county,safegraph
198,40109,bars_visit_prop,2021-02-05,2021-03-04,27,179.6473385,,,county,safegraph
199,40143,bars_visit_prop,2021-02-05,2021-03-04,27,27.5244509,,,county,safegraph
200,41005,bars_visit_prop,2021-02-05,2021-03-04,27,38.0254425,,,county,safegraph
201,42003,bars_visit_prop,2021-02-05,2021-03-04,27,105.9376117,,,county,safegraph
202,42011,bars_visit_prop,2021-02-05,2021-03-04,27,128.0573697,,,county,safegraph
203,42019,bars_visit_prop,2021-02-05,2021-03-04,27,55.8094109,,,county,safegraph
204,42077,bars_visit_prop,2021-02-05,2021-03-04,27,123.8190089,,,county,safegraph
205,42079,bars_visit_prop,2021-02-05,2021-03-04,27,37.6364321,,,county,safegraph
206,42091,bars_visit_prop,2021-02-05,2021-03-04,27,60.5348431,,,county,safegraph
207,42101,bars_visit_prop,2021-02-05,2021-03-04,27,64.440539,,,county,safegraph
208,42129,bars_visit_prop,2021-02-05,2021-03-04,27,40.4701577,,,county,safegraph
209,42133,bars_visit_prop,2021-02-05,2021-03-04,27,57.2722066,,,county,safegraph
210,44003,bars_visit_prop,2021-02-05,2021-03-04,27,38.0096752,,,county,safegraph
211,45015,bars_visit_prop,2021-02-05,2021-03-04,27,40.6350681,,,county,safegraph
212,45019,bars_visit_prop,2021-02-05,2021-03-04,27,40.6350681,,,county,safegraph
213,45045,bars_visit_prop,2021-02-05,2021-03-04,27,72.4746339,,,county,safegraph
214,45051,bars_visit_prop,2021-02-05,2021-03-04,27,185.9364435,,,county,safegraph
215,47019,bars_visit_prop,2021-02-05,2021-03-04,27,26.8046211,,,county,safegraph
216,47037,bars_visit_prop,2021-02-05,2021-03-04,27,110.2570118,,,county,safegraph
217,47065,bars_visit_prop,2021-02-05,2021-03-04,27,11.8731943,,,county,safegraph
218,47147,bars_visit_prop,2021-02-05,2021-03-04,27,2.9110387,,,county,safegraph
219,47149,bars_visit_prop,2021-02-05,2021-03-04,27,24.142149,,,county,safegraph
220,47155,bars_visit_prop,2021-02-05,2021-03-04,27,196.669726,,,county,safegraph
221,47157,bars_visit_prop,2021-02-05,2021-03-04,27,70.2887043,,,county,safegraph
222,47165,bars_visit_prop,2021-02-05,2021-03-04,27,2.9110387,,,county,safegraph
223,47171,bars_visit_prop,2021-02-05,2021-03-04,27,26.8046211,,,county,safegraph
224,47179,bars_visit_prop,2021-02-05,2021-03-04,27,26.8046211,,,county,safegraph
225,47187,bars_visit_prop,2021-02-05,2021-03-04,27,43.9442396,,,county,safegraph
226,48029,bars_visit_prop,2021-02-05,2021-03-04,27,85.0362911,,,county,safegraph
227,48061,bars_visit_prop,2021-02-05,2021-03-04,27,1198.0033278,,,county,safegraph
228,48085,bars_visit_prop,2021-02-05,2021-03-04,27,30.8871173,,,county,safegraph
229,48113,bars_visit_prop,2021-02-05,2021-03-04,27,44.4900746,,,county,safegraph
230,48121,bars_visit_prop,2021-02-05,2021-03-04,27,66.8434388,,,county,safegraph
231,48157,bars_visit_prop,2021-02-05,2021-03-04,27,91.3528514,,,county,safegraph
232,48167,bars_visit_prop,2021-02-05,2021-03-04,27,110.0110011,,,county,safegraph
233,48201,bars_visit_prop,2021-02-05,2021-03-04,27,63.3742845,,,county,safegraph
234,48215,bars_visit_prop,2021-02-05,2021-03-04,27,40.7919465,,,county,safegraph
235,48339,bars_visit_prop,2021-02-05,2021-03-04,27,121.3357483,,,county,safegraph
236,48397,bars_visit_prop,2021-02-05,2021-03-04,27,24.0121662,,,county,safegraph
237,48439,bars_visit_prop,2021-02-05,2021-03-04,27,121.998663,,,county,safegraph
238,48453,bars_visit_prop,2021-02-05,2021-03-04,27,42.5244229,,,county,safegraph
239,48473,bars_visit_prop,2021-02-05,2021-03-04,27,100.9189561,,,county,safegraph
240,48491,bars_visit_prop,2021-02-05,2021-03-04,27,42.0561886,,,county,safegraph
241,49035,bars_visit_prop,2021-02-05,2021-03-04,27,67.2608038,,,county,safegraph
242,51023,bars_visit_prop,2021-02-05,2021-03-04,27,43.8951918,,,county,safegraph
243,51059,bars_visit_prop,2021-02-05,2021-03-04,27,53.7953295,,,county,safegraph
244,51087,bars_visit_prop,2021-02-05,2021-03-04,27,52.7528667,,,county,safegraph
245,51095,bars_visit_prop,2021-02-05,2021-03-04,27,11.39757,,,county,safegraph
246,51107,bars_visit_prop,2021-02-05,2021-03-04,27,25.1340483,,,county,safegraph
247,51153,bars_visit_prop,2021-02-05,2021-03-04,27,12.1752259,,,county,safegraph
248,51161,bars_visit_prop,2021-02-05,2021-03-04,27,43.8951918,,,county,safegraph
249,51199,bars_visit_prop,2021-02-05,2021-03-04,27,11.39757,,,county,safegraph
250,51550,bars_visit_prop,2021-02-05,2021-03-04,27,12.2654238,,,county,safegraph
251,51650,bars_visit_prop,2021-02-05,2021-03-04,27,0.0,,,county,safegraph
252,51770,bars_visit_prop,2021-02-05,2021-03-04,27,43.8951918,,,county,safegraph
253,51810,bars_visit_prop,2021-02-05,2021-03-04,27,21.9890683,,,county,safegraph
254,51830,bars_visit_prop,2021-02-05,2021-03-04,27,11.39757,,,county,safegraph
255,55025,bars_visit_prop,2021-02-05,2021-03-04,27,14.2351006,,,county,safegraph
256,55079,bars_visit_prop,2021-02-05,2021-03-04,27,78.5140652,,,county,safegraph
257,72021,bars_visit_prop,2021-02-05,2021-03-04,27,3.0836597,,,county,safegraph
258,72033,bars_visit_prop,2021-02-05,2021-03-04,27,3.0836597,,,county,safegraph
0,01003,bars_visit_prop,2021-02-06,2021-03-04,26,281.1753128,,,county,safegraph
1,01089,bars_visit_prop,2021-02-06,2021-03-04,26,634.6670217,,,county,safegraph
2,04013,bars_visit_prop,2021-02-06,2021-03-04,26,141.6596422,,,county,safegraph
3,04019,bars_visit_prop,2021-02-06,2021-03-04,26,46.660072,,,county,safegraph
4,05007,bars_visit_prop,2021-02-06,2021-03-04,26,175.22258,,,county,safegraph
5,05119,bars_visit_prop,2021-02-06,2021-03-04,26,627.0081524,,,county,safegraph
6,05125,bars_visit_prop,2021-02-06,2021-03-04,26,1054.493503,,,county,safegraph
7,06019,bars_visit_prop,2021-02-06,2021-03-04,26,6.1822528,,,county,safegraph
8,06037,bars_visit_prop,2021-02-06,2021-03-04,26,56.5720852,,,county,safegraph
9,06059,bars_visit_prop,2021-02-06,2021-03-04,26,59.9739625,,,county,safegraph
10,06061,bars_visit_prop,2021-02-06,2021-03-04,26,36.6032211,,,county,safegraph
11,06073,bars_visit_prop,2021-02-06,2021-03-04,26,42.5704008,,,county,safegraph
12,06099,bars_visit_prop,2021-02-06,2021-03-04,26,0.0,,,county,safegraph
13,06111,bars_visit_prop,2021-02-06,2021-03-04,26,0.0,,,county,safegraph
14,08005,bars_visit_prop,2021-02-06,2021-03-04,26,70.3613261,,,county,safegraph
15,08013,bars_visit_prop,2021-02-06,2021-03-04,26,60.6796117,,,county,safegraph
16,08014,bars_visit_prop,2021-02-06,2021-03-04,26,60.6796117,,,county,safegraph
17,08031,bars_visit_prop,2021-02-06,2021-03-04,26,80.5665085,,,county,safegraph
18,08035,bars_visit_prop,2021-02-06,2021-03-04,26,25.6964392,,,county,safegraph
19,08039,bars_visit_prop,2021-02-06,2021-03-04,26,44.0455872,,,county,safegraph
20,08041,bars_visit_prop,2021-02-06,2021-03-04,26,45.4648784,,,county,safegraph
21,08059,bars_visit_prop,2021-02-06,2021-03-04,26,41.3509061,,,county,safegraph
22,09003,bars_visit_prop,2021-02-06,2021-03-04,26,257.833326,,,county,safegraph
23,09009,bars_visit_prop,2021-02-06,2021-03-04,26,161.0986399,,,county,safegraph
24,12005,bars_visit_prop,2021-02-06,2021-03-04,26,233.4333758,,,county,safegraph
25,12009,bars_visit_prop,2021-02-06,2021-03-04,26,94.6329593,,,county,safegraph
26,12011,bars_visit_prop,2021-02-06,2021-03-04,26,45.207292,,,county,safegraph
27,12019,bars_visit_prop,2021-02-06,2021-03-04,26,3.2092426,,,county,safegraph
28,12021,bars_visit_prop,2021-02-06,2021-03-04,26,27.005692,,,county,safegraph
29,12031,bars_visit_prop,2021-02-06,2021-03-04,26,163.6741005,,,county,safegraph
30,12035,bars_visit_prop,2021-02-06,2021-03-04,26,19.788048,,,county,safegraph
31,12057,bars_visit_prop,2021-02-06,2021-03-04,26,165.801677,,,county,safegraph
32,12061,bars_visit_prop,2021-02-06,2021-03-04,26,81.8436356,,,county,safegraph
33,12069,bars_visit_prop,2021-02-06,2021-03-04,26,185.1997382,,,county,safegraph
34,12071,bars_visit_prop,2021-02-06,2021-03-04,26,119.2105154,,,county,safegraph
35,12073,bars_visit_prop,2021-02-06,2021-03-04,26,5.9219955,,,county,safegraph
36,12085,bars_visit_prop,2021-02-06,2021-03-04,26,56.9278588,,,county,safegraph
37,12086,bars_visit_prop,2021-02-06,2021-03-04,26,60.079332,,,county,safegraph
38,12091,bars_visit_prop,2021-02-06,2021-03-04,26,69.7630265,,,county,safegraph
39,12095,bars_visit_prop,2021-02-06,2021-03-04,26,96.7026891,,,county,safegraph
40,12097,bars_visit_prop,2021-02-06,2021-03-04,26,69.4203402,,,county,safegraph
41,12099,bars_visit_prop,2021-02-06,2021-03-04,26,39.339539,,,county,safegraph
42,12101,bars_visit_prop,2021-02-06,2021-03-04,26,62.3921136,,,county,safegraph
43,12103,bars_visit_prop,2021-02-06,2021-03-04,26,230.3719392,,,county,safegraph
44,12105,bars_visit_prop,2021-02-06,2021-03-04,26,69.4965532,,,county,safegraph
45,12109,bars_visit_prop,2021-02-06,2021-03-04,26,7.1214927,,,county,safegraph
46,12111,bars_visit_prop,2021-02-06,2021-03-04,26,86.9432487,,,county,safegraph
47,12117,bars_visit_prop,2021-02-06,2021-03-04,26,71.2651544,,,county,safegraph
48,12127,bars_visit_prop,2021-02-06,2021-03-04,26,141.2705657,,,county,safegraph
49,12131,bars_visit_prop,2021-02-06,2021-03-04,26,236.2514171,,,county,safegraph
50,13057,bars_visit_prop,2021-02-06,2021-03-04,26,100.5315858,,,county,safegraph
